210807	952782	0.0476
210807	953715	0.3333
210807	955823	0.0476
210807	999682	0.9048
211651	2873	0.3333
211651	304561	0.6667
211651	360047	0.3333
211651	368675	0.3333
211651	394050	1.0000
211651	394058	1.0000
211651	506829	0.3333
211651	513314	0.3333
211651	546273	0.3333
211651	559975	0.3333
211651	582290	0.3333
211651	583377	0.3333
211651	729415	0.3333
211651	782983	0.3333
211651	873479	0.6667
211651	947749	0.3333
211651	1007203	0.3333
211651	1024097	0.3333
211651	1024215	0.6667
273724	284774	0.5517
273724	350548	0.0690
273724	382967	0.0345
273724	478883	1.0000
273724	1013725	0.0345
273724	1024215	0.1034
329184	286793	0.0102
329184	855777	1.0000
333410	873479	0.1000
333410	873801	0.2000
333410	966765	0.1000
333410	966770	0.1000
333410	1013725	0.2000
333410	1016482	0.1000
333410	1024097	0.1000
333410	1024215	1.0000
333410	1028421	0.1000
353234	286956	0.4286
353234	578764	1.0000
356733	285001	1.0000
356733	513218	0.1667
356733	736314	0.9167
356733	953715	0.0833
356733	1013725	0.0833
356733	1043281	0.1667
373728	637894	0.5000
373728	637897	0.5000
373728	637904	0.5000
373728	637905	0.5000
373728	940060	1.0000
373728	966763	0.5000
373728	966764	0.5000
373728	966771	0.5000
373728	1024215	1.0000
373728	1043284	0.5000
373728	1046793	0.5000
457030	331842	0.0465
457030	364718	1.0000
457030	926667	0.0233
457030	965756	0.8140
457030	1013725	0.2558
457030	1016482	0.2093
457030	1034766	0.0233
457030	1043282	0.0233
501031	643932	0.1250
501031	846084	0.1250
501031	953715	0.5000
501031	974748	0.2500
501031	1020584	0.1250
501031	1024077	0.2500
501031	1024079	1.0000
501771	27073	0.0571
501771	294930	1.0000
501771	317241	0.0286
501771	674099	0.0286
547798	934691	1.0000
555285	595	0.0676
555285	9557	0.0101
555285	27073	0.0473
555285	41871	0.0169
555285	117884	0.0236
555285	281463	0.0135
555285	283816	0.0270
555285	283974	0.0135
555285	284603	0.0709
555285	284630	0.0101
555285	292273	0.0912
555285	296651	0.0135
555285	298375	0.0135
555285	298378	0.0101
555285	298384	0.0101
555285	298386	0.0135
555285	298389	0.0101
555285	298913	0.0709
555285	299661	0.0101
555285	309140	0.0169
555285	316502	0.0203
555285	316506	0.0101
555285	316508	0.0101
555285	316524	0.0135
555285	316545	0.0135
555285	316551	0.0135
555285	316554	0.0101
555285	316559	0.0101
555285	316565	0.0135
555285	316595	0.0169
555285	316596	0.0101
555285	316597	0.0101
555285	316599	0.0101
555285	316602	0.0101
555285	316604	0.0135
555285	316608	0.0135
555285	316618	0.0101
555285	317433	0.1318
555285	325418	0.0101
555285	354889	0.0135
555285	355386	0.0304
555285	359346	0.0236
555285	359879	0.0236
555285	367109	0.5372
555285	382922	0.0135
555285	383873	0.1926
555285	383894	0.0405
555285	390939	0.3514
555285	470793	0.0135
555285	480277	1.0000
555285	484003	0.0236
555285	498889	0.0101
555285	499559	0.0541
555285	500747	0.1047
555285	503168	0.0169
555285	513054	0.0473
555285	513314	0.0236
555285	576407	0.0169
555285	576757	0.0101
555285	577022	0.0338
555285	577058	0.0101
555285	582289	0.0304
555285	583377	0.0101
555285	639112	0.0270
555285	640471	0.0372
555285	645201	0.0270
555285	672568	0.0135
555285	691899	0.1014
555285	717302	0.1689
555285	728118	0.0101
555285	728296	0.0135
555285	729571	0.0946
555285	741820	0.0101
555285	744850	0.0101
555285	745332	0.0135
555285	745570	0.0236
555285	748275	0.0709
555285	752157	0.0845
555285	752162	0.0236
555285	757417	0.0203
555285	757946	0.0135
555285	758677	0.0405
555285	760445	0.0541
555285	770026	0.0439
555285	799577	0.0135
555285	802022	0.0473
555285	804330	0.0169
555285	805841	0.0169
555285	856403	0.0135
555285	860791	0.0980
555285	862257	0.0574
555285	862643	0.0608
555285	863789	0.0101
555285	871857	0.0372
555285	873479	0.1689
555285	873801	0.5135
555285	875200	0.0169
555285	875722	0.0135
555285	880156	0.1453
555285	947527	0.0270
555285	947529	0.0676
555285	947692	0.0270
555285	954333	0.0608
555285	955812	0.0811
555285	955846	0.2736
555285	956427	0.0169
555285	960080	0.0236
555285	966861	0.0101
555285	974748	0.0135
555285	981987	0.0101
555285	988762	0.0304
555285	988846	0.0372
555285	995438	0.0574
555285	996405	0.0135
555285	997776	0.1047
555285	999682	0.5574
555285	999683	0.0541
555285	1002456	0.0203
555285	1007511	0.0101
555285	1020688	0.0372
555285	1024215	0.5338
555285	1038686	0.0236
575838	385194	0.3333
575838	512735	0.0833
575838	526383	0.4167
575838	849356	0.4167
575838	863789	0.4167
575838	873479	0.6667
575838	873801	0.0833
575838	947689	0.0833
575838	947692	0.0833
575838	947698	0.0833
575838	947749	0.0833
575838	965749	0.0833
575838	1024215	1.0000
583636	59044	1.0000
583636	579026	1.0000
583636	757417	1.0000
583636	759308	1.0000
583636	799225	1.0000
583636	807997	1.0000
583636	854246	1.0000
583636	883311	1.0000
583636	939654	1.0000
583636	964178	1.0000
591076	292330	0.0114
591076	297238	0.4773
591076	367260	0.0227
591076	375597	0.0341
591076	575518	1.0000
591076	870260	0.0114
636352	390816	0.5000
636352	560067	0.5000
636352	744665	0.2500
636352	758545	0.7500
636352	873801	1.0000
636352	966771	0.2500
636352	996406	0.2500
636352	1016482	0.5000
636352	1024097	0.2500
694775	17054	0.0161
694775	185730	0.0323
694775	296847	0.0161
694775	302920	0.0161
694775	506829	0.0161
694775	506831	1.0000
694775	506832	0.0161
694775	506833	0.0323
694775	722275	0.0161
694775	741085	0.0161
694775	766349	0.0161
694775	766350	0.0161
694775	829877	0.0161
694775	902002	0.0161
694775	1024215	0.1290
1201078	814833	1.0000
1201078	953666	0.7500
1201078	958086	0.7500
1201078	1024215	0.5000
2327802	595	0.0294
2327802	8649	0.0294
2327802	16178	0.0882
2327802	25599	0.0588
2327802	279922	0.0294
2327802	279987	0.0294
2327802	285495	0.0294
2327802	292273	0.0294
2327802	293038	0.0882
2327802	294994	0.0294
2327802	296409	0.0294
2327802	296938	0.1471
2327802	299343	0.0294
2327802	304306	0.0588
2327802	315784	0.0294
2327802	316623	0.0294
2327802	317433	0.0882
2327802	323847	0.0588
2327802	332480	0.0588
2327802	348961	0.0882
2327802	359879	0.0294
2327802	364270	0.0294
2327802	367109	0.0882
2327802	367509	0.0588
2327802	367605	0.1765
2327802	371656	0.0294
2327802	381292	1.0000
2327802	382949	0.0294
2327802	385194	0.0294
2327802	390939	0.4412
2327802	391164	0.1176
2327802	394044	0.0294
2327802	419820	0.0588
2327802	431057	0.0294
2327802	450072	0.0294
2327802	452807	0.1471
2327802	480277	0.9118
2327802	495070	0.1176
2327802	497847	0.2059
2327802	499559	0.2941
2327802	513021	0.0294
2327802	513314	0.0294
2327802	516975	0.0294
2327802	575412	0.1471
2327802	581831	0.0294
2327802	645201	0.0294
2327802	676464	0.0294
2327802	691899	0.1176
2327802	727005	0.0294
2327802	728200	0.2647
2327802	729571	0.0294
2327802	745044	0.0588
2327802	746037	0.0294
2327802	752157	0.0294
2327802	757417	0.0294
2327802	758545	0.0294
2327802	770026	0.0294
2327802	781771	0.0882
2327802	788689	0.0294
2327802	799577	0.0294
2327802	802021	0.0882
2327802	802022	0.4118
2327802	808089	0.2647
2327802	846437	0.1471
2327802	846576	0.0294
2327802	861342	0.0294
2327802	862258	0.0294
2327802	862643	0.0294
2327802	863767	0.0294
2327802	863773	0.0294
2327802	871029	0.2059
2327802	871856	0.0588
2327802	871857	0.3824
2327802	873479	0.2059
2327802	873801	0.1471
2327802	875722	0.0294
2327802	876919	0.0588
2327802	890162	0.0294
2327802	926999	0.0294
2327802	941672	0.0294
2327802	941679	0.0882
2327802	947689	0.2353
2327802	947692	0.1176
2327802	947749	0.1176
2327802	947754	0.0588
2327802	952131	0.0294
2327802	953715	0.0294
2327802	955812	0.0588
2327802	958863	0.0294
2327802	964160	0.0588
2327802	965753	0.0294
2327802	976359	0.1176
2327802	988846	0.0882
2327802	989712	0.0588
2327802	992265	0.0882
2327802	995438	0.0294
2327802	999682	0.0588
2327802	1004681	0.0294
2327802	1013729	0.0294
2327802	1024074	0.0588
2327802	1024097	0.0294
2327802	1024215	0.2941
2327802	1034729	0.0294
3326347	337520	0.2500
3326347	863789	0.2500
3326347	873479	0.5000
3326347	873801	0.2500
3326347	974744	0.2500
3326347	1024215	1.0000
3519716	302012	0.2000
3519716	302019	0.2000
3519716	303790	0.2000
3519716	309161	0.6000
3519716	478136	0.2000
3519716	876919	0.6000
3519716	876923	1.0000
3658998	362755	0.1000
3658998	362761	0.0500
3658998	513315	1.0000
3658998	583179	0.0500
3658998	728216	0.0500
3658998	873801	0.0500
3658998	926221	0.0500
3658998	926771	0.0500
3658998	965756	0.2500
3658998	965758	0.0500
3658998	974748	0.0500
3658998	1013641	0.0500
3658998	1013644	0.1000
3658998	1013725	0.0500
3658998	1013727	0.0500
5398104	337481	0.1250
5398104	801597	0.1250
5398104	873801	1.0000
5785566	583377	0.1724
5785566	733463	0.4483
5785566	875722	1.0000
5785566	928348	0.0345
5785566	928352	0.0345
5785566	974742	0.0345
5785566	999659	0.4828
6808281	283723	0.0714
6808281	526374	0.0714
6808281	669209	0.0714
6808281	757946	0.1429
6808281	791775	0.1429
6808281	848568	0.0714
6808281	857526	0.3571
6808281	875725	1.0000
6808281	969092	0.0714
7138720	483837	0.1667
7138720	793886	0.1667
7138720	1008915	1.0000
7138720	1008943	0.3333
7138720	1038686	0.3333
7177705	296006	0.2857
7177705	546689	0.7143
7177705	578552	0.1429
7177705	779181	0.5714
7177705	847062	0.2857
7177705	863789	1.0000
7177705	1024215	0.2857
7595556	275977	0.1667
7595556	315337	0.1667
7595556	316741	0.3333
7595556	316775	0.1667
7595556	317340	0.1667
7595556	333198	0.1667
7595556	355056	0.3333
7595556	355068	0.1667
7595556	355429	0.3333
7595556	375597	0.5000
7595556	375676	0.1667
7595556	389823	0.1667
7595556	478676	0.3333
7595556	583572	0.3333
7595556	584988	0.1667
7595556	729133	0.3333
7595556	746043	0.3333
7595556	751841	0.3333
7595556	798619	0.1667
7595556	873801	1.0000
8071882	286164	1.0000
8071882	1010496	0.3077
9298859	12902	1.0000
9298859	20485	0.2000
9298859	27073	0.2000
9298859	61375	0.4000
9298859	61377	0.2000
9298859	271295	0.2000
9298859	273812	0.6000
9298859	284603	0.2000
9298859	285543	0.2000
9298859	285643	0.8000
9298859	286056	0.2000
9298859	286164	0.2000
9298859	287033	0.4000
9298859	289374	0.2000
9298859	289441	0.4000
9298859	289617	0.2000
9298859	291812	0.8000
9298859	291954	0.2000
9298859	293038	0.2000
9298859	293708	0.4000
9298859	295995	0.6000
9298859	298125	0.6000
9298859	298384	0.2000
9298859	302529	0.2000
9298859	305877	0.2000
9298859	307486	1.0000
9298859	308508	0.2000
9298859	309198	0.4000
9298859	309886	0.4000
9298859	310240	0.2000
9298859	312041	0.2000
9298859	312055	0.2000
9298859	315975	0.6000
9298859	316213	0.6000
9298859	323827	0.6000
9298859	323847	0.2000
9298859	324744	0.2000
9298859	327252	0.2000
9298859	331503	0.6000
9298859	332492	0.6000
9298859	336693	0.2000
9298859	350417	0.2000
9298859	350428	0.2000
9298859	354288	0.2000
9298859	354387	0.2000
9298859	354397	0.8000
9298859	355151	0.2000
9298859	359879	0.6000
9298859	367410	0.2000
9298859	367605	0.2000
9298859	372267	0.4000
9298859	372864	0.2000
9298859	374223	0.2000
9298859	375597	0.2000
9298859	379035	0.4000
9298859	382957	0.2000
9298859	385194	0.2000
9298859	388497	0.6000
9298859	388637	0.2000
9298859	388794	0.6000
9298859	390816	0.8000
9298859	390939	0.2000
9298859	390963	0.4000
9298859	391224	0.2000
9298859	391707	0.2000
9298859	393316	0.2000
9298859	418523	0.2000
9298859	431057	0.4000
9298859	437865	0.2000
9298859	457687	0.2000
9298859	473624	0.6000
9298859	475134	0.2000
9298859	478638	0.6000
9298859	479345	0.2000
9298859	503309	0.4000
9298859	513141	0.2000
9298859	513244	0.2000
9298859	513806	0.2000
9298859	526372	0.2000
9298859	526374	0.2000
9298859	526376	0.2000
9298859	526380	0.8000
9298859	526381	0.4000
9298859	559975	0.4000
9298859	560067	0.4000
9298859	570183	0.2000
9298859	575670	0.2000
9298859	576880	0.4000
9298859	578546	0.2000
9298859	578547	0.2000
9298859	578548	0.2000
9298859	579407	0.2000
9298859	579408	0.2000
9298859	579557	0.2000
9298859	581679	0.2000
9298859	583017	0.2000
9298859	583572	0.2000
9298859	658514	0.2000
9298859	673725	0.2000
9298859	674099	0.2000
9298859	676464	0.4000
9298859	687659	0.4000
9298859	691899	0.4000
9298859	714765	0.4000
9298859	715557	0.2000
9298859	722960	0.2000
9298859	725360	0.2000
9298859	727184	0.2000
9298859	727973	0.2000
9298859	727974	0.4000
9298859	729617	0.2000
9298859	731192	0.6000
9298859	735380	0.4000
9298859	739134	0.6000
9298859	740072	0.2000
9298859	741820	0.2000
9298859	744766	0.2000
9298859	744843	0.8000
9298859	745044	0.2000
9298859	745358	0.2000
9298859	745421	0.4000
9298859	748615	0.6000
9298859	752363	0.4000
9298859	758053	0.8000
9298859	758347	0.4000
9298859	758545	0.2000
9298859	758833	0.2000
9298859	760122	0.2000
9298859	760150	0.2000
9298859	760450	0.2000
9298859	766449	0.6000
9298859	766461	0.8000
9298859	767419	0.2000
9298859	768927	0.2000
9298859	768966	0.4000
9298859	772948	0.4000
9298859	772949	0.6000
9298859	774252	0.6000
9298859	779044	0.2000
9298859	782983	0.6000
9298859	793166	0.2000
9298859	796464	0.2000
9298859	799252	0.8000
9298859	801011	0.2000
9298859	801608	0.2000
9298859	801649	0.2000
9298859	802009	0.2000
9298859	802010	0.4000
9298859	802014	0.2000
9298859	802015	0.8000
9298859	802021	0.2000
9298859	802022	0.6000
9298859	804977	0.2000
9298859	805841	0.2000
9298859	808436	0.6000
9298859	843674	0.2000
9298859	843675	0.2000
9298859	843680	0.2000
9298859	844279	0.2000
9298859	844513	0.2000
9298859	845209	0.2000
9298859	846386	0.2000
9298859	846576	0.2000
9298859	846625	0.2000
9298859	846668	0.2000
9298859	847015	0.2000
9298859	854246	0.6000
9298859	858541	0.8000
9298859	858951	0.2000
9298859	859921	0.6000
9298859	860588	0.2000
9298859	861119	0.4000
9298859	861314	0.4000
9298859	861422	0.2000
9298859	863073	0.2000
9298859	863169	0.2000
9298859	863399	0.2000
9298859	869856	0.2000
9298859	870260	0.8000
9298859	871856	0.2000
9298859	875838	0.4000
9298859	883905	0.2000
9298859	915090	0.2000
9298859	915091	1.0000
9298859	915093	0.2000
9298859	926771	0.6000
9298859	926999	0.4000
9298859	928348	0.2000
9298859	928352	0.2000
9298859	937911	0.4000
9298859	938547	0.2000
9298859	939612	0.2000
9298859	941679	0.2000
9298859	947692	0.8000
9298859	947703	0.2000
9298859	947734	0.8000
9298859	947737	0.2000
9298859	947749	0.2000
9298859	952779	0.2000
9298859	954621	0.2000
9298859	955489	0.2000
9298859	955624	0.2000
9298859	956882	0.2000
9298859	957257	0.8000
9298859	957661	0.6000
9298859	957832	0.2000
9298859	958086	0.4000
9298859	958143	0.2000
9298859	958896	0.4000
9298859	960193	0.2000
9298859	965748	0.4000
9298859	965756	0.4000
9298859	967330	0.2000
9298859	969092	0.4000
9298859	970180	0.2000
9298859	970191	0.4000
9298859	971109	0.6000
9298859	974081	0.8000
9298859	974750	0.4000
9298859	982483	0.2000
9298859	988732	0.4000
9298859	996436	0.4000
9298859	999721	0.2000
9298859	1004061	0.6000
9298859	1005298	0.2000
9298859	1005821	0.2000
9298859	1016324	0.4000
9298859	1019752	1.0000
9298859	1020688	0.4000
9298859	1023039	0.2000
9298859	1024074	0.2000
9298859	1024215	0.2000
9298859	1045845	0.2000
9381903	21675	0.2500
9381903	308258	0.2500
9381903	308287	0.2500
9381903	316898	0.2500
9381903	316921	0.2500
9381903	321303	0.2500
9381903	321320	0.2500
9381903	331703	0.5000
9381903	343673	0.2500
9381903	343680	0.2500
9381903	343683	0.2500
9381903	379414	0.2500
9381903	379416	0.2500
9381903	478163	0.7500
9381903	687504	0.2500
9381903	863169	0.2500
9381903	863170	0.2500
9381903	966762	0.2500
9381903	966771	0.2500
9381903	969329	1.0000
9381903	985255	0.2500
9381903	1005822	0.2500
9644402	290019	1.0000
9644402	873479	0.0714
9837557	871029	0.5000
9837557	873479	0.5000
9837557	873801	1.0000
9837557	875722	0.5000
9837557	926221	0.5000
9837557	926771	0.5000
9837557	947689	0.5000
9837557	955719	0.5000
9837557	962769	0.5000
9837557	965748	0.5000
9837557	965758	0.5000
9837557	966766	0.5000
9837557	974748	0.5000
9929488	208287	0.5000
9929488	259656	0.5000
9929488	299069	1.0000
9929488	299072	0.5000
9929488	299078	0.5000
9929488	299079	1.0000
9929488	299080	0.5000
9929488	299081	1.0000
9929488	299083	0.5000
9929488	299084	0.5000
9929488	299085	0.5000
9929488	299086	0.5000
9929488	299087	0.5000
9929488	400142	0.5000
9929488	474699	0.5000
9929488	583017	0.5000
9929488	784590	0.5000
9929488	784920	0.5000
9929488	784982	0.5000
9929488	785094	0.5000
9929488	785100	0.5000
9929488	785113	0.5000
9929488	785115	0.5000
9929488	785124	0.5000
9929488	785161	0.5000
9929488	785164	0.5000
9939714	271171	0.3333
9939714	295232	0.3333
9939714	298074	0.3333
9939714	442214	0.3333
9939714	511323	0.3333
9939714	511331	0.3333
9939714	643932	0.3333
9939714	731340	1.0000
9939714	782181	0.3333
9939714	802022	0.3333
9939714	858951	0.3333
9939714	861314	0.3333
9939714	861409	0.3333
9939714	861870	0.3333
9939714	873479	0.6667
9939714	873801	0.6667
9939714	953715	0.3333
9939714	965748	0.3333
9939714	965758	0.6667
9939714	966766	0.3333
11159318	286055	1.0000
11159318	286172	0.4338
11159318	442537	0.0294
11159318	442703	0.5074
11159318	480278	0.0147
11159318	548074	0.0368
11159318	575437	0.0147
11159318	660610	0.4412
11159318	741170	0.0882
11159318	752369	0.0147
11159318	874521	0.0294
11159318	874525	0.0147
11159318	926935	0.0294
11159318	955719	0.4559
11448751	307101	1.0000
11448751	883905	0.4348
11448831	271472	0.0370
11448831	298909	0.0370
11448831	300150	0.0370
11448831	350417	0.0370
11448831	375332	1.0000
11448831	926667	0.0370
11448831	966771	0.0741
11448831	999682	0.0370
11448831	1024215	0.0370
11472558	21097	0.0526
11472558	791971	0.0175
11472558	845991	0.0175
11472558	856346	0.3158
11472558	926781	1.0000
11832645	16288	0.2292
11832645	16289	0.1250
11832645	16290	0.3333
11832645	16291	0.2292
11832645	16293	0.1667
